System,Type,Count,Group
MAPPASM,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAPPASM,Story,14,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MASPECTJ,Improvement,17909,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MASPECTJ,New Feature,5485,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MASPECTJ,Bug,35150,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MASPECTJ,Task,3569,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MASPECTJ,Test,270,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MASPECTJ,Wish,896,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MASPECTJ,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MASPECTJ,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MASSEMBLY,Improvement,18026,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MASSEMBLY,New Feature,5528,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MASSEMBLY,Bug,35635,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MASSEMBLY,Task,3580,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MASSEMBLY,Test,271,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MASSEMBLY,Wish,904,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MASSEMBLY,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MASSEMBLY,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAVEN,Improvement,18157,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAVEN,New Feature,5562,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAVEN,Bug,36062,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAVEN,Task,3640,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAVEN,Test,272,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAVEN,Wish,924,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAVEN,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAVEN,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAVENPROXY,Improvement,18168,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAVENPROXY,New Feature,5570,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAVENPROXY,Bug,36088,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAVENPROXY,Task,3640,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAVENPROXY,Test,272,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAVENPROXY,Wish,926,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAVENPROXY,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAVENPROXY,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAVENUPLOAD,Improvement,18231,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAVENUPLOAD,New Feature,5655,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAVENUPLOAD,Bug,36217,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAVENUPLOAD,Task,5316,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAVENUPLOAD,Test,273,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAVENUPLOAD,Wish,1652,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAVENUPLOAD,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAVENUPLOAD,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAXISTOOLS,Improvement,18238,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAXISTOOLS,New Feature,5658,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAXISTOOLS,Bug,36253,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAXISTOOLS,Task,5317,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAXISTOOLS,Test,273,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAXISTOOLS,Wish,1652,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAXISTOOLS,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MAXISTOOLS,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MBUILDHELPER,Improvement,18256,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MBUILDHELPER,New Feature,5681,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MBUILDHELPER,Bug,36266,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MBUILDHELPER,Task,5319,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MBUILDHELPER,Test,273,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MBUILDHELPER,Wish,1654,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MBUILDHELPER,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MBUILDHELPER,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MBUILDNUM,Improvement,18293,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MBUILDNUM,New Feature,5693,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MBUILDNUM,Bug,36322,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MBUILDNUM,Task,5325,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MBUILDNUM,Test,273,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MBUILDNUM,Wish,1656,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MBUILDNUM,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MBUILDNUM,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCASSANDRA,Improvement,18310,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCASSANDRA,New Feature,5703,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCASSANDRA,Bug,36327,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCASSANDRA,Task,5325,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCASSANDRA,Test,273,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCASSANDRA,Wish,1656,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCASSANDRA,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCASSANDRA,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCASTOR,Improvement,18318,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCASTOR,New Feature,5708,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCASTOR,Bug,36345,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCASTOR,Task,5330,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCASTOR,Test,273,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCASTOR,Wish,1659,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCASTOR,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCASTOR,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHANGELOG,Improvement,18357,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHANGELOG,New Feature,5719,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHANGELOG,Bug,36416,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHANGELOG,Task,5336,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHANGELOG,Test,274,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHANGELOG,Wish,1660,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHANGELOG,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHANGELOG,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHANGES,Improvement,18449,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHANGES,New Feature,5775,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHANGES,Bug,36557,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHANGES,Task,5349,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHANGES,Test,275,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHANGES,Wish,1675,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHANGES,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHANGES,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHECKSTYLE,Improvement,18496,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHECKSTYLE,New Feature,5786,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHECKSTYLE,Bug,36677,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHECKSTYLE,Task,5358,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHECKSTYLE,Test,276,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHECKSTYLE,Wish,1680,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHECKSTYLE,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHECKSTYLE,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHRONOS,Improvement,18513,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHRONOS,New Feature,5796,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHRONOS,Bug,36707,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHRONOS,Task,5359,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHRONOS,Test,276,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHRONOS,Wish,1681,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHRONOS,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCHRONOS,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCLEAN,Improvement,18530,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCLEAN,New Feature,5801,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCLEAN,Bug,36729,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCLEAN,Task,5362,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCLEAN,Test,276,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCLEAN,Wish,1681,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCLEAN,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCLEAN,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCLIRR,Improvement,18548,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCLIRR,New Feature,5806,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCLIRR,Bug,36758,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCLIRR,Task,5366,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCLIRR,Test,276,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCLIRR,Wish,1685,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCLIRR,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCLIRR,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCOBERTURA,Improvement,18593,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCOBERTURA,New Feature,5816,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCOBERTURA,Bug,36875,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCOBERTURA,Task,5369,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCOBERTURA,Test,277,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCOBERTURA,Wish,1688,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCOBERTURA,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCOBERTURA,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCOMPILER,Improvement,18631,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCOMPILER,New Feature,5831,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCOMPILER,Bug,37024,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCOMPILER,Task,5374,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCOMPILER,Test,278,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCOMPILER,Wish,1689,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCOMPILER,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MCOMPILER,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDEP,Improvement,18748,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDEP,New Feature,5878,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDEP,Bug,37256,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDEP,Task,5381,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDEP,Test,278,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDEP,Wish,1697,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDEP,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDEP,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDEPLOY,Improvement,18777,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDEPLOY,New Feature,5897,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDEPLOY,Bug,37353,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDEPLOY,Task,5385,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDEPLOY,Test,279,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDEPLOY,Wish,1701,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDEPLOY,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDEPLOY,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDOAP,Improvement,18787,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDOAP,New Feature,5901,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDOAP,Bug,37366,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDOAP,Task,5389,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDOAP,Test,279,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDOAP,Wish,1702,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDOAP,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDOAP,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDWEB,Improvement,18799,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDWEB,New Feature,5913,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDWEB,Bug,37402,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDWEB,Task,5400,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDWEB,Test,281,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDWEB,Wish,1702,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDWEB,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MDWEB,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEAR,Improvement,18847,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEAR,New Feature,5933,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEAR,Bug,37494,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEAR,Task,5408,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEAR,Test,281,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEAR,Wish,1705,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEAR,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEAR,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MECLIPSE,Improvement,18998,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MECLIPSE,New Feature,6001,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MECLIPSE,Bug,37960,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MECLIPSE,Task,5416,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MECLIPSE,Test,284,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MECLIPSE,Wish,1716,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MECLIPSE,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MECLIPSE,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEJB,Improvement,19009,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEJB,New Feature,6009,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEJB,Bug,37989,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEJB,Task,5422,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEJB,Test,285,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEJB,Wish,1716,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEJB,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEJB,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MENFORCER,Improvement,19042,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MENFORCER,New Feature,6044,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MENFORCER,Bug,38071,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MENFORCER,Task,5433,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MENFORCER,Test,285,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MENFORCER,Wish,1718,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MENFORCER,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MENFORCER,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MERCURY,Improvement,19073,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MERCURY,New Feature,6063,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MERCURY,Bug,38106,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MERCURY,Task,5450,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MERCURY,Test,290,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MERCURY,Wish,1720,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MERCURY,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MERCURY,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEV,Improvement,19144,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEV,New Feature,6069,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEV,Bug,38597,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEV,Task,5523,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEV,Test,290,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEV,Wish,1733,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEV,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEV,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEVENIDE,Improvement,19233,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEVENIDE,New Feature,6143,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEVENIDE,Bug,39048,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEVENIDE,Task,5542,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEVENIDE,Test,290,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEVENIDE,Wish,1748,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEVENIDE,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEVENIDE,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEXEC,Improvement,19270,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEXEC,New Feature,6164,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEXEC,Bug,39104,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEXEC,Task,5544,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEXEC,Test,291,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEXEC,Wish,1750,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEXEC,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MEXEC,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MFINDBUGS,Improvement,19314,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MFINDBUGS,New Feature,6184,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MFINDBUGS,Bug,39212,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MFINDBUGS,Task,5550,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MFINDBUGS,Test,291,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MFINDBUGS,Wish,1756,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MFINDBUGS,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MFINDBUGS,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MFITNESSE,Improvement,19319,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MFITNESSE,New Feature,6187,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MFITNESSE,Bug,39238,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MFITNESSE,Task,5555,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MFITNESSE,Test,294,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MFITNESSE,Wish,1757,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MFITNESSE,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MFITNESSE,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MGPG,Improvement,19331,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MGPG,New Feature,6196,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MGPG,Bug,39259,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MGPG,Task,5556,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MGPG,Test,294,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MGPG,Wish,1759,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MGPG,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MGPG,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MGROOVY,Improvement,19398,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MGROOVY,New Feature,6217,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MGROOVY,Bug,39322,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MGROOVY,Task,5566,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MGROOVY,Test,294,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MGROOVY,Wish,1762,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MGROOVY,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MGROOVY,Story,15,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MGWT,Improvement,19496,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MGWT,New Feature,6249,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MGWT,Bug,39543,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MGWT,Task,5574,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MGWT,Test,294,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MGWT,Wish,1768,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MGWT,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MGWT,Story,16,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MHIBERNATE,Improvement,19526,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MHIBERNATE,New Feature,6261,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MHIBERNATE,Bug,39610,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MHIBERNATE,Task,5576,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MHIBERNATE,Test,294,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MHIBERNATE,Wish,1770,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MHIBERNATE,Technical task,3,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
MHIBERNATE,Story,16,2015_Jira_Repository_Dataset_Ortu\Emotion_CODEHAUS
