Issue key,Issue id,Project key,Column1,Project type,Status,Issue Type,Created,Resolved
SETBUILDER-156,260046,SETBUILDER,,software,Done,Sub-task,14/07/2016 07:55,26/07/2016 09:38
SETBUILDER-155,251531,SETBUILDER,,software,Done,Task,07/07/2016 09:00,04/10/2016 13:39
SETBUILDER-154,249899,SETBUILDER,,software,Done,New Feature,29/06/2016 11:45,04/10/2016 13:36
SETBUILDER-153,249858,SETBUILDER,,software,Done,Sub-task,29/06/2016 09:58,12/07/2016 10:19
SETBUILDER-152,249857,SETBUILDER,,software,Done,Sub-task,29/06/2016 09:56,11/07/2016 09:51
SETBUILDER-151,249856,SETBUILDER,,software,Done,Sub-task,29/06/2016 09:55,11/07/2016 09:51
SETBUILDER-150,249854,SETBUILDER,,software,Done,Sub-task,29/06/2016 09:55,11/07/2016 09:51
SETBUILDER-149,249403,SETBUILDER,,software,Done,Task,28/06/2016 11:47,11/07/2016 09:51
SETBUILDER-148,249320,SETBUILDER,,software,Done,Sub-task,28/06/2016 10:46,12/07/2016 10:19
SETBUILDER-147,249319,SETBUILDER,,software,Done,Sub-task,28/06/2016 10:45,12/07/2016 14:14
SETBUILDER-146,249317,SETBUILDER,,software,Done,Sub-task,28/06/2016 10:45,12/07/2016 13:34
SETBUILDER-145,249311,SETBUILDER,,software,Done,Task,28/06/2016 10:40,04/08/2016 13:33
SETBUILDER-144,249299,SETBUILDER,,software,Done,Task,28/06/2016 10:19,12/07/2016 14:14
SETBUILDER-143,242035,SETBUILDER,,software,Done,Task,15/06/2016 13:39,04/10/2016 11:38
SETBUILDER-142,242032,SETBUILDER,,software,Done,Task,15/06/2016 13:32,07/10/2016 12:20
SETBUILDER-141,241740,SETBUILDER,,software,Done,Task,14/06/2016 09:55,28/06/2016 10:12
SETBUILDER-140,241378,SETBUILDER,,software,Done,Task,13/06/2016 12:07,28/06/2016 10:11
SETBUILDER-139,241377,SETBUILDER,,software,Done,Task,13/06/2016 12:07,28/06/2016 10:11
SETBUILDER-138,241338,SETBUILDER,,software,Done,Task,13/06/2016 10:38,29/06/2016 09:57
SETBUILDER-137,240730,SETBUILDER,,software,Done,Task,07/06/2016 16:28,13/10/2016 07:36
SETBUILDER-136,240729,SETBUILDER,,software,Done,Task,07/06/2016 16:27,20/10/2016 10:41
SETBUILDER-135,240728,SETBUILDER,,software,Done,Task,07/06/2016 16:25,20/09/2016 12:53
SETBUILDER-134,240727,SETBUILDER,,software,Done,Task,07/06/2016 16:25,20/09/2016 12:53
SETBUILDER-133,240726,SETBUILDER,,software,Done,Task,07/06/2016 16:25,09/08/2016 16:31
SETBUILDER-132,240725,SETBUILDER,,software,Done,Task,07/06/2016 16:25,09/08/2016 16:30
SETBUILDER-131,240683,SETBUILDER,,software,To Do,Epic,07/06/2016 12:35,
SETBUILDER-130,240682,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:33,25/08/2016 10:49
SETBUILDER-129,240681,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:33,25/08/2016 10:50
SETBUILDER-128,240680,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:32,13/09/2016 10:08
SETBUILDER-127,240679,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:32,13/09/2016 10:08
SETBUILDER-126,240678,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:31,25/08/2016 10:51
SETBUILDER-125,240677,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:31,13/09/2016 10:08
SETBUILDER-124,240676,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:30,25/08/2016 10:51
SETBUILDER-123,240675,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:30,13/09/2016 10:10
SETBUILDER-122,240674,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:29,23/08/2016 11:51
SETBUILDER-121,240673,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:29,25/08/2016 13:10
SETBUILDER-120,240672,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:28,25/08/2016 10:51
SETBUILDER-119,240671,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:28,04/10/2016 19:19
SETBUILDER-118,240670,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:27,04/10/2016 13:18
SETBUILDER-117,240669,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:27,17/10/2016 12:12
SETBUILDER-116,240668,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:26,09/09/2016 08:08
SETBUILDER-115,240667,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:26,13/09/2016 10:13
SETBUILDER-114,240666,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:23,16/08/2016 13:47
SETBUILDER-113,240664,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:22,23/08/2016 07:32
SETBUILDER-112,240662,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:20,10/08/2016 10:24
SETBUILDER-111,240659,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:19,10/08/2016 10:21
SETBUILDER-110,240658,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:18,18/08/2016 10:38
SETBUILDER-109,240657,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:16,18/08/2016 12:15
SETBUILDER-108,240655,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:14,10/08/2016 10:21
SETBUILDER-107,240654,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:14,23/08/2016 07:23
SETBUILDER-106,240653,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:12,10/08/2016 10:20
SETBUILDER-105,240652,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:12,04/10/2016 19:18
SETBUILDER-104,240651,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:10,16/08/2016 13:49
SETBUILDER-103,240650,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:10,18/10/2016 07:52
SETBUILDER-102,240645,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:06,16/08/2016 13:49
SETBUILDER-101,240644,SETBUILDER,,software,Done,Sub-task,07/06/2016 12:06,23/08/2016 07:13
SETBUILDER-100,240600,SETBUILDER,,software,Done,Task,07/06/2016 11:00,27/07/2016 13:06
SETBUILDER-99,240597,SETBUILDER,,software,To Do,Epic,07/06/2016 10:59,
SETBUILDER-98,240592,SETBUILDER,,software,Done,Task,07/06/2016 10:55,19/09/2016 08:52
SETBUILDER-97,240591,SETBUILDER,,software,Done,Task,07/06/2016 10:55,26/10/2016 08:51
SETBUILDER-96,240588,SETBUILDER,,software,Done,Task,07/06/2016 10:54,19/09/2016 09:15
SETBUILDER-95,240586,SETBUILDER,,software,Done,Task,07/06/2016 10:52,03/10/2016 12:30
SETBUILDER-94,240585,SETBUILDER,,software,Done,Task,07/06/2016 10:51,19/09/2016 09:13
SETBUILDER-93,240584,SETBUILDER,,software,Done,Task,07/06/2016 10:50,19/09/2016 09:13
SETBUILDER-92,240583,SETBUILDER,,software,Done,Task,07/06/2016 10:49,19/09/2016 08:35
SETBUILDER-91,240581,SETBUILDER,,software,Done,Task,07/06/2016 10:48,19/09/2016 09:06
SETBUILDER-90,240579,SETBUILDER,,software,Done,Task,07/06/2016 10:45,19/09/2016 09:07
SETBUILDER-89,240577,SETBUILDER,,software,Done,Task,07/06/2016 10:43,13/09/2016 10:08
SETBUILDER-88,240576,SETBUILDER,,software,Done,Task,07/06/2016 10:43,13/09/2016 10:08
SETBUILDER-87,240575,SETBUILDER,,software,Done,Task,07/06/2016 10:42,13/09/2016 10:08
SETBUILDER-86,240574,SETBUILDER,,software,Done,Task,07/06/2016 10:42,13/09/2016 10:11
SETBUILDER-85,240572,SETBUILDER,,software,Done,Task,07/06/2016 10:41,25/08/2016 13:10
SETBUILDER-84,240571,SETBUILDER,,software,Done,Task,07/06/2016 10:41,04/10/2016 19:19
SETBUILDER-83,240570,SETBUILDER,,software,Done,Task,07/06/2016 10:40,17/10/2016 12:12
SETBUILDER-82,240566,SETBUILDER,,software,Done,Task,07/06/2016 10:35,30/09/2016 09:49
SETBUILDER-81,240562,SETBUILDER,,software,Done,Task,07/06/2016 10:29,16/08/2016 13:47
SETBUILDER-80,240561,SETBUILDER,,software,Done,Task,07/06/2016 10:27,23/08/2016 07:32
SETBUILDER-79,240560,SETBUILDER,,software,Done,Task,07/06/2016 10:25,23/08/2016 14:22
SETBUILDER-78,240559,SETBUILDER,,software,Done,Task,07/06/2016 10:23,18/08/2016 12:15
SETBUILDER-77,240558,SETBUILDER,,software,Done,Task,07/06/2016 10:20,23/08/2016 07:23
SETBUILDER-76,240557,SETBUILDER,,software,Done,Task,07/06/2016 10:17,04/10/2016 19:18
SETBUILDER-75,240555,SETBUILDER,,software,Done,Task,07/06/2016 10:14,18/10/2016 07:53
SETBUILDER-74,240553,SETBUILDER,,software,Done,Task,07/06/2016 10:02,23/08/2016 07:14
SETBUILDER-73,240548,SETBUILDER,,software,Done,Task,07/06/2016 09:56,28/06/2016 10:11
SETBUILDER-72,240547,SETBUILDER,,software,Done,Task,07/06/2016 09:56,28/06/2016 10:11
SETBUILDER-71,240486,SETBUILDER,,software,Done,Sub-task,06/06/2016 16:50,10/08/2016 10:17
SETBUILDER-70,240485,SETBUILDER,,software,Done,Sub-task,06/06/2016 16:49,01/08/2016 12:50
SETBUILDER-69,240484,SETBUILDER,,software,Done,Sub-task,06/06/2016 16:48,25/08/2016 13:11
SETBUILDER-68,240483,SETBUILDER,,software,Done,Sub-task,06/06/2016 16:45,03/08/2016 17:39
SETBUILDER-67,240482,SETBUILDER,,software,Done,Sub-task,06/06/2016 16:45,09/08/2016 15:57
SETBUILDER-66,240479,SETBUILDER,,software,Done,Sub-task,06/06/2016 16:44,09/08/2016 15:55
SETBUILDER-65,240478,SETBUILDER,,software,Done,Sub-task,06/06/2016 16:44,09/08/2016 15:56
SETBUILDER-64,240477,SETBUILDER,,software,Done,Sub-task,06/06/2016 16:43,03/08/2016 17:39
SETBUILDER-63,240476,SETBUILDER,,software,Done,Sub-task,06/06/2016 16:43,09/08/2016 15:54
SETBUILDER-62,240475,SETBUILDER,,software,Done,Sub-task,06/06/2016 16:42,03/08/2016 17:38
SETBUILDER-61,240474,SETBUILDER,,software,Done,Sub-task,06/06/2016 16:42,09/08/2016 15:54
SETBUILDER-60,240472,SETBUILDER,,software,Done,Sub-task,06/06/2016 16:41,03/08/2016 17:38
SETBUILDER-59,240471,SETBUILDER,,software,Done,Sub-task,06/06/2016 16:41,09/08/2016 15:54
SETBUILDER-58,240470,SETBUILDER,,software,Done,Sub-task,06/06/2016 16:41,03/08/2016 17:38
SETBUILDER-57,240468,SETBUILDER,,software,Done,Sub-task,06/06/2016 16:40,09/08/2016 15:54
SETBUILDER-56,240466,SETBUILDER,,software,Done,Sub-task,06/06/2016 16:40,03/08/2016 17:37
SETBUILDER-55,240464,SETBUILDER,,software,Done,Sub-task,06/06/2016 16:39,03/08/2016 17:35
SETBUILDER-54,240461,SETBUILDER,,software,Done,Sub-task,06/06/2016 16:31,02/08/2016 10:03
SETBUILDER-53,240460,SETBUILDER,,software,Done,Sub-task,06/06/2016 16:30,26/07/2016 09:44
SETBUILDER-52,240457,SETBUILDER,,software,Done,Sub-task,06/06/2016 16:28,29/06/2016 13:01
SETBUILDER-51,240456,SETBUILDER,,software,Done,Sub-task,06/06/2016 16:27,29/06/2016 13:00
SETBUILDER-50,240445,SETBUILDER,,software,Done,Task,06/06/2016 15:51,10/08/2016 10:17
SETBUILDER-49,240440,SETBUILDER,,software,Done,Task,06/06/2016 15:48,01/08/2016 12:51
SETBUILDER-48,240436,SETBUILDER,,software,Done,Task,06/06/2016 15:38,25/08/2016 13:11
SETBUILDER-47,240431,SETBUILDER,,software,Done,Task,06/06/2016 15:32,09/08/2016 15:57
SETBUILDER-46,240430,SETBUILDER,,software,Done,Task,06/06/2016 15:31,09/08/2016 15:56
SETBUILDER-45,240429,SETBUILDER,,software,Done,Task,06/06/2016 15:30,09/08/2016 15:54
SETBUILDER-44,240427,SETBUILDER,,software,Done,Task,06/06/2016 15:29,09/08/2016 15:54
SETBUILDER-43,240426,SETBUILDER,,software,Done,Task,06/06/2016 15:28,09/08/2016 15:54
SETBUILDER-42,240425,SETBUILDER,,software,Done,Task,06/06/2016 15:27,09/08/2016 15:54
SETBUILDER-41,240421,SETBUILDER,,software,Done,Task,06/06/2016 15:25,03/08/2016 17:37
SETBUILDER-40,240409,SETBUILDER,,software,Done,Sub-task,06/06/2016 14:54,23/08/2016 15:56
SETBUILDER-39,240408,SETBUILDER,,software,Done,Sub-task,06/06/2016 14:54,26/07/2016 09:45
SETBUILDER-38,240406,SETBUILDER,,software,Done,Sub-task,06/06/2016 14:50,11/07/2016 09:51
SETBUILDER-37,240405,SETBUILDER,,software,Done,Sub-task,06/06/2016 14:48,29/06/2016 13:00
SETBUILDER-36,240404,SETBUILDER,,software,Done,Sub-task,06/06/2016 14:47,26/07/2016 09:38
SETBUILDER-35,240399,SETBUILDER,,software,Done,Sub-task,06/06/2016 14:43,26/07/2016 09:38
SETBUILDER-34,240398,SETBUILDER,,software,Done,Sub-task,06/06/2016 14:42,26/07/2016 09:37
SETBUILDER-33,240394,SETBUILDER,,software,Done,Task,06/06/2016 14:32,02/08/2016 10:04
SETBUILDER-32,240386,SETBUILDER,,software,Done,Task,06/06/2016 14:24,01/07/2016 10:13
SETBUILDER-31,240381,SETBUILDER,,software,Done,Task,06/06/2016 14:19,23/08/2016 15:56
SETBUILDER-30,240365,SETBUILDER,,software,Done,Task,06/06/2016 13:50,04/10/2016 13:40
SETBUILDER-29,240342,SETBUILDER,,software,Done,Task,06/06/2016 12:25,14/09/2016 15:56
SETBUILDER-28,240340,SETBUILDER,,software,Done,Task,06/06/2016 12:24,28/06/2016 14:28
SETBUILDER-27,240335,SETBUILDER,,software,Done,Task,06/06/2016 12:19,02/01/2017 16:19
SETBUILDER-26,240334,SETBUILDER,,software,Done,Task,06/06/2016 12:17,29/09/2016 13:20
SETBUILDER-25,240331,SETBUILDER,,software,Done,Task,06/06/2016 12:15,28/06/2016 10:07
SETBUILDER-24,240330,SETBUILDER,,software,Done,Task,06/06/2016 12:13,12/08/2016 13:16
SETBUILDER-23,240327,SETBUILDER,,software,Done,Task,06/06/2016 12:10,19/08/2016 12:18
SETBUILDER-22,240325,SETBUILDER,,software,Done,Task,06/06/2016 12:07,12/08/2016 14:13
SETBUILDER-21,240322,SETBUILDER,,software,Done,Task,06/06/2016 12:03,02/08/2016 08:47
SETBUILDER-20,240321,SETBUILDER,,software,Done,Task,06/06/2016 11:59,02/08/2016 09:03
SETBUILDER-19,240320,SETBUILDER,,software,Done,Task,06/06/2016 11:58,02/08/2016 09:02
SETBUILDER-18,240316,SETBUILDER,,software,Done,Task,06/06/2016 11:56,19/08/2016 17:28
SETBUILDER-17,240315,SETBUILDER,,software,Done,Task,06/06/2016 11:53,12/07/2016 13:34
SETBUILDER-16,240306,SETBUILDER,,software,To Do,Epic,06/06/2016 11:11,
SETBUILDER-15,240305,SETBUILDER,,software,To Do,Epic,06/06/2016 11:07,
SETBUILDER-14,240297,SETBUILDER,,software,To Do,Epic,06/06/2016 11:04,
SETBUILDER-13,240296,SETBUILDER,,software,To Do,Epic,06/06/2016 11:02,
SETBUILDER-12,240295,SETBUILDER,,software,To Do,Epic,06/06/2016 11:01,
SETBUILDER-11,240293,SETBUILDER,,software,To Do,Epic,06/06/2016 10:57,
SETBUILDER-10,240292,SETBUILDER,,software,Done,Task,06/06/2016 10:56,04/08/2016 13:33
SETBUILDER-9,240287,SETBUILDER,,software,To Do,Epic,06/06/2016 10:48,
SETBUILDER-8,240286,SETBUILDER,,software,To Do,Epic,06/06/2016 10:46,
SETBUILDER-7,240280,SETBUILDER,,software,To Do,Epic,06/06/2016 10:41,
SETBUILDER-6,240273,SETBUILDER,,software,Done,Epic,06/06/2016 10:28,12/01/2018 09:22
SETBUILDER-5,240267,SETBUILDER,,software,Done,Task,06/06/2016 10:20,20/10/2016 16:46
SETBUILDER-4,239748,SETBUILDER,,software,Done,Task,01/06/2016 11:59,09/02/2017 11:52
SETBUILDER-3,239746,SETBUILDER,,software,Done,Task,01/06/2016 11:58,27/02/2018 15:24
SETBUILDER-2,239744,SETBUILDER,,software,Done,Task,01/06/2016 11:57,27/02/2018 15:24
SETBUILDER-1,239379,SETBUILDER,,software,Done,Task,31/05/2016 09:50,27/02/2018 15:24
